transaction_id,store,date,quantity,flavour,sales
K8Y0G8L0N8,Main Street,2022/01/23,2,vanilla,3.18
L1Q0M1L0F1,Evergreen Market,2022/01/23,4,strawberry,6.36
L2T8Y2I8N2,Main Street,2022/01/23,1,caramel,1.99
L7W2Q7H2J7,Ice Cream Bazaar,2022/01/23,4,blueberry,7.96
L7W5A7X5Q7,Main Street,2022/01/23,4,blueberry,7.96
M0Z5O0P5D0,Ice Cream Bazaar,2022/01/23,2,strawberry,3.18
N1A6N1Y6R1,The Arcade,2022/01/23,1,blueberry,1.99
N1L6J1A6S1,The Arcade,2022/01/23,6,blueberry,11.94
N5H6C5O6X5,The Arcade,2022/01/23,2,pistachio,3.98
O0G3E0E3H0,Evergreen Market,2022/01/23,4,chocolate,7.96
O1A1S1K1B1,Ice Cream Bazaar,2022/01/23,1,strawberry,1.59
O1I7V1V7H1,Evergreen Market,2022/01/23,3,vanilla,4.77
P2R5O2F5P2,Main Street,2022/01/23,2,pistachio,3.98
P4R6O4C6W4,Evergreen Market,2022/01/23,1,vanilla,1.59
Q4Q5B4F5D4,The Arcade,2022/01/23,3,vanilla,4.77
Q8Q0W8V0H8,The Arcade,2022/01/23,1,strawberry,1.59
R8Q2M8H2J8,Ice Cream Bazaar,2022/01/23,2,chocolate,3.98
S6E4V6I4D6,Main Street,2022/01/23,2,blueberry,3.98
S6K2D6X2P6,Evergreen Market,2022/01/23,3,pistachio,5.97
S8G4H8T4H8,Ice Cream Bazaar,2022/01/23,1,vanilla,1.59
T1F6S1A6J1,The Arcade,2022/01/23,3,chocolate,5.97
T1U8C1H8C1,Main Street,2022/01/23,4,pistachio,7.96
T2A0U2X0W2,The Arcade,2022/01/23,3,pistachio,5.97
T4B1I4Y1P4,Evergreen Market,2022/01/23,3,caramel,5.97
T9V3R9E3O9,The Arcade,2022/01/23,3,vanilla,4.77
U1C9P1D9A1,Evergreen Market,2022/01/23,2,strawberry,3.18
U1M1O1A1A1,Ice Cream Bazaar,2022/01/23,3,caramel,5.97
U2G3N2E3L2,Main Street,2022/01/23,1,blueberry,1.99
U3W3Q3W3O3,Evergreen Market,2022/01/23,2,chocolate,3.98
U8X4P8F4E8,Ice Cream Bazaar,2022/01/23,4,strawberry,6.36
V4R6Z4O6X4,Evergreen Market,2022/01/23,4,chocolate,7.96
V6N5M6R5D6,Main Street,2022/01/23,3,caramel,5.97
W8T6B8B6D8,Main Street,2022/01/23,4,strawberry,6.36
X0F8N0Q8R0,Evergreen Market,2022/01/23,2,strawberry,3.18
X7T0H7X0W7,The Arcade,2022/01/23,3,strawberry,4.77
X9S8U9L8G9,Evergreen Market,2022/01/23,2,chocolate,3.98
X9Y9A9J9D9,Ice Cream Bazaar,2022/01/23,2,caramel,3.98
Y0N7W0B7T0,Ice Cream Bazaar,2022/01/23,1,chocolate,1.99
Y3B2C3Q2W3,Evergreen Market,2022/01/23,3,chocolate,5.97
Y5U3D5R3W5,Ice Cream Bazaar,2022/01/23,2,strawberry,3.18
Y7H1C7T1D7,Main Street,2022/01/23,3,vanilla,4.77
A4V0L4H0I4,Ice Cream Bazaar,2022/01/24,4,strawberry,6.36
B3N4R3K4X3,Evergreen Market,2022/01/24,4,blueberry,7.96
B8L0M8A0F8,The Arcade,2022/01/24,1,vanilla,1.59
C0D9N0M9E0,Main Street,2022/01/24,3,pistachio,5.97
C0F5T0K5E0,Evergreen Market,2022/01/24,2,pistachio,3.98
D9V7L9N7I9,The Arcade,2022/01/24,4,pistachio,7.96
F1S6B1A6B1,Ice Cream Bazaar,2022/01/24,4,strawberry,6.36
F9F9O9F9D9,Main Street,2022/01/24,3,blueberry,5.97
F9Q4R9S4J9,Evergreen Market,2022/01/24,2,pistachio,3.98
I9T8F9J8S9,Evergreen Market,2022/01/24,1,blueberry,1.99
J1M8B1W8L1,The Arcade,2022/01/24,3,vanilla,4.77
K7D6A7E6J7,The Arcade,2022/01/24,4,chocolate,7.96
P6B0T6S0M6,Main Street,2022/01/24,3,pistachio,5.97
P8B4W8C4B8,Ice Cream Bazaar,2022/01/24,4,blueberry,7.96
Q4T9H4W9X4,The Arcade,2022/01/24,2,vanilla,3.18
Q9P5Y9K5C9,Evergreen Market,2022/01/24,3,blueberry,5.97
R1L3K1H3C1,Evergreen Market,2022/01/24,3,blueberry,5.97
R2P8E2K8U2,Evergreen Market,2022/01/24,2,pistachio,3.98
S6U6E6E6U6,Evergreen Market,2022/01/24,1,vanilla,1.59
U6R4G6C4N6,Ice Cream Bazaar,2022/01/24,4,strawberry,6.36
V3B2U3S2N3,Ice Cream Bazaar,2022/01/24,2,vanilla,3.18
V5T8D5D8W5,Main Street,2022/01/24,4,strawberry,6.36
W0X1K0V1X0,Evergreen Market,2022/01/24,3,blueberry,5.97
W3P1U3S1S3,Main Street,2022/01/24,4,chocolate,7.96
X2Z1S2I1G2,The Arcade,2022/01/24,2,chocolate,3.98
X3T4N3Y4S3,Main Street,2022/01/24,4,strawberry,6.36
Y6D4J6U4U6,Ice Cream Bazaar,2022/01/24,4,blueberry,7.96
Z1W8F1O8U1,The Arcade,2022/01/24,1,vanilla,1.59
A8I0C8F0O8,Evergreen Market,2022/01/25,2,blueberry,3.98
A9P8H9O8C9,Evergreen Market,2022/01/25,2,blueberry,3.98
B4G3B4C3M4,The Arcade,2022/01/25,4,pistachio,7.96
B6P0B6H0I6,Ice Cream Bazaar,2022/01/25,3,chocolate,5.97
B6Y0F6R0O6,Evergreen Market,2022/01/25,2,vanilla,3.18
D6A4X6Y4K6,The Arcade,2022/01/25,2,blueberry,3.98
F7F8O7K8Y7,Ice Cream Bazaar,2022/01/25,2,vanilla,3.18
G5I0G5C0H5,The Arcade,2022/01/25,4,blueberry,7.96
H9I0Q9U0W9,Main Street,2022/01/25,1,chocolate,1.99
I5H5Z5D5R5,Main Street,2022/01/25,2,strawberry,3.18
I9Z2T9Q2U9,Main Street,2022/01/25,1,strawberry,1.59
J6A9D6G9I6,The Arcade,2022/01/25,4,caramel,7.96
J8L4N8G4U8,Main Street,2022/01/25,2,pistachio,3.98
K5N3V5B3X5,Evergreen Market,2022/01/25,3,blueberry,5.97
M1P4E1O4M1,Ice Cream Bazaar,2022/01/25,3,strawberry,4.77
N2M8I2F8W2,Ice Cream Bazaar,2022/01/25,4,chocolate,7.96
N8Z5X8O5P8,Main Street,2022/01/25,3,chocolate,5.97
O1G8E1L8T1,Ice Cream Bazaar,2022/01/25,1,vanilla,1.59
O2H8O2F8L2,Evergreen Market,2022/01/25,4,blueberry,7.96
P6A0P6D0I6,Main Street,2022/01/25,4,vanilla,6.36
P6M1J6R1H6,Main Street,2022/01/25,4,chocolate,7.96
R1K5N1V5B1,Ice Cream Bazaar,2022/01/25,3,pistachio,5.97
R5E6V5H6X5,The Arcade,2022/01/25,1,pistachio,1.99
R7C7P7J7N7,Ice Cream Bazaar,2022/01/25,3,chocolate,5.97
S3R3T3D3C3,Ice Cream Bazaar,2022/01/25,4,vanilla,6.36
S5C4V5B4G5,Evergreen Market,2022/01/25,2,chocolate,3.98
S5O2K5Q2R5,Ice Cream Bazaar,2022/01/25,1,strawberry,1.59
U1D0A1D0Z1,Evergreen Market,2022/01/25,1,vanilla,1.59
V3R0B3W0M3,Ice Cream Bazaar,2022/01/25,3,blueberry,5.97
V4S2V4O2W4,Evergreen Market,2022/01/25,1,blueberry,1.99
V5W0G5R0P5,Ice Cream Bazaar,2022/01/25,4,blueberry,7.96
Y0P3E0M3S0,Main Street,2022/01/25,2,vanilla,3.18
Y9E4W9G4S9,Evergreen Market,2022/01/25,4,chocolate,7.96
Z3Y2K3E2B3,The Arcade,2022/01/25,1,blueberry,1.99
Z7C4L7H4V7,The Arcade,2022/01/25,4,vanilla,6.36
Z9O4M9L4H9,Main Street,2022/01/25,4,chocolate,7.96
A6K2C6O2Z6,Ice Cream Bazaar,2022/01/26,2,vanilla,3.18
B6G7D6K7T6,Main Street,2022/01/26,1,chocolate,1.99
B8C0Y8I0M8,Main Street,2022/01/26,2,chocolate,3.98
D5U3K5P3P5,Evergreen Market,2022/01/26,1,vanilla,1.59
E8U5A8P5R8,The Arcade,2022/01/26,3,caramel,5.97
F1D8C1O8X1,Evergreen Market,2022/01/26,1,pistachio,1.99
G3A7M3G7G3,Ice Cream Bazaar,2022/01/26,2,blueberry,3.98
G4T0Y4X0J4,Main Street,2022/01/26,4,vanilla,6.36
G9L0V9L0B9,Ice Cream Bazaar,2022/01/26,3,chocolate,5.97
I0X5Q0C5Q0,Evergreen Market,2022/01/26,4,blueberry,7.96
I3H9M3H9M3,Main Street,2022/01/26,4,blueberry,7.96
I4M5U4V5D4,Evergreen Market,2022/01/26,3,strawberry,4.77
I7W6Y7X6O7,Ice Cream Bazaar,2022/01/26,2,strawberry,3.18
J3C3S3C3Y3,The Arcade,2022/01/26,4,blueberry,7.96
J6L8Z6L8G6,Ice Cream Bazaar,2022/01/26,4,blueberry,7.96
K8X7E8Y7D8,The Arcade,2022/01/26,3,blueberry,5.97
L9L9S9X9A9,The Arcade,2022/01/26,3,strawberry,4.77
M1L3K1E3V1,Ice Cream Bazaar,2022/01/26,4,pistachio,7.96
M2U9Q2K9O2,Evergreen Market,2022/01/26,2,strawberry,3.18
M4G0Q4A0V4,Ice Cream Bazaar,2022/01/26,2,vanilla,3.18
M6G8G6M8X6,Main Street,2022/01/26,3,blueberry,5.97
N4S1Z4O1V4,Ice Cream Bazaar,2022/01/26,3,strawberry,4.77
N4X8A4H8H4,Ice Cream Bazaar,2022/01/26,2,chocolate,3.98
N9T9G9J9R9,The Arcade,2022/01/26,1,pistachio,1.99
P3X8A3Z8H3,The Arcade,2022/01/26,4,vanilla,6.36
P7U9V7U9U7,The Arcade,2022/01/26,3,chocolate,5.97
P7W1U7K1A7,The Arcade,2022/01/26,3,vanilla,4.77
P9N1Y9C1G9,Evergreen Market,2022/01/26,2,caramel,3.98
Q4K6Z4H6F4,The Arcade,2022/01/26,3,blueberry,5.97
Q8V5U8Z5T8,Ice Cream Bazaar,2022/01/26,3,vanilla,4.77
R0R6F0N6N0,The Arcade,2022/01/26,1,strawberry,1.59
R3J5B3M5T3,Main Street,2022/01/26,1,blueberry,1.99
R6B1Q6W1F6,Ice Cream Bazaar,2022/01/26,4,vanilla,6.36
R6C1L6T1G6,Evergreen Market,2022/01/26,1,pistachio,1.99
R7D0I7E0D7,The Arcade,2022/01/26,2,blueberry,3.98
R9D9I9C9E9,Main Street,2022/01/26,2,blueberry,3.98
R9K7M9F7T9,The Arcade,2022/01/26,2,pistachio,3.98
S1N2E1S2Y1,Evergreen Market,2022/01/26,4,caramel,7.96
S7P8G7X8Q7,Evergreen Market,2022/01/26,3,blueberry,5.97
T2B1F2S1F2,The Arcade,2022/01/26,2,vanilla,3.18
V3X0D3U0Q3,Evergreen Market,2022/01/26,1,strawberry,1.59
W4I3C4A3H4,Evergreen Market,2022/01/26,2,vanilla,3.18
Y1E9I1H9V1,Evergreen Market,2022/01/26,4,pistachio,7.96
Y8H3Q8P3B8,Ice Cream Bazaar,2022/01/26,1,caramel,1.99
Z0I1Z0O1R0,The Arcade,2022/01/26,1,strawberry,1.59
Z0X8K0H8S0,Evergreen Market,2022/01/26,3,caramel,5.97
Z5S5K5R5I5,Ice Cream Bazaar,2022/01/26,3,strawberry,4.77
Z7B6N7B6H7,Ice Cream Bazaar,2022/01/26,3,pistachio,5.97
Z8W7L8Z7B8,Evergreen Market,2022/01/26,3,blueberry,5.97
B0B2P0D2B0,The Arcade,2022/01/27,1,pistachio,1.99
B7F3J7G3J7,Evergreen Market,2022/01/27,2,strawberry,3.18
B7L0Z7R0E7,Ice Cream Bazaar,2022/01/27,1,strawberry,1.59
C4Q9L4B9N4,Evergreen Market,2022/01/27,2,strawberry,3.18
D0S8V0B8M0,The Arcade,2022/01/27,1,pistachio,1.99
D5E7L5U7N5,The Arcade,2022/01/27,2,pistachio,3.98
E0Z8R0S8C0,The Arcade,2022/01/27,3,strawberry,4.77
F5L0M5G0P5,The Arcade,2022/01/27,2,strawberry,3.18
F8E6I8D6T8,The Arcade,2022/01/27,2,strawberry,3.18
F9G5T9O5N9,Main Street,2022/01/27,3,chocolate,5.97
G3B9O3Q9V3,The Arcade,2022/01/27,2,pistachio,3.98
H1T8W1J8W1,The Arcade,2022/01/27,2,chocolate,3.98
H3F1R3Q1X3,Ice Cream Bazaar,2022/01/27,1,caramel,1.99
I2C3X2W3V2,Evergreen Market,2022/01/27,2,blueberry,3.98
J1F1N1G1F1,The Arcade,2022/01/27,4,pistachio,7.96
J7L8A7S8T7,Ice Cream Bazaar,2022/01/27,1,pistachio,1.99
K8O1U8U1A8,The Arcade,2022/01/27,2,blueberry,3.98
K9S1H9V1M9,Main Street,2022/01/27,2,chocolate,3.98
L4J9J4G9N4,Evergreen Market,2022/01/27,2,chocolate,3.98
M3E8J3U8A3,The Arcade,2022/01/27,2,chocolate,3.98
M3X3T3C3A3,Ice Cream Bazaar,2022/01/27,1,pistachio,1.99
M7D1H7X1L7,Main Street,2022/01/27,1,pistachio,1.99
M9S6B9O6F9,The Arcade,2022/01/27,1,pistachio,1.99
N0C4H0M4T0,Ice Cream Bazaar,2022/01/27,4,strawberry,6.36
N5X6N5H6J5,Evergreen Market,2022/01/27,2,vanilla,3.18
O5E5W5K5P5,The Arcade,2022/01/27,3,pistachio,5.97
P2U6M2Y6K2,Main Street,2022/01/27,3,strawberry,4.77
P6B9L6J9D6,Ice Cream Bazaar,2022/01/27,2,caramel,3.98
P6U1L6N1Z6,Evergreen Market,2022/01/27,3,chocolate,5.97
Q0A2V0O2T0,Ice Cream Bazaar,2022/01/27,1,strawberry,1.59
R5V7J5Q7K5,Evergreen Market,2022/01/27,1,strawberry,1.59
R7K4R7U4X7,Main Street,2022/01/27,2,chocolate,3.98
R8H4G8O4W8,Main Street,2022/01/27,4,vanilla,6.36
T6B3M6Q3U6,Evergreen Market,2022/01/27,1,vanilla,1.59
T6G9M6Q9J6,Ice Cream Bazaar,2022/01/27,1,vanilla,1.59
U4S1X4J1G4,Ice Cream Bazaar,2022/01/27,4,pistachio,7.96
U6S0B6D0N6,Main Street,2022/01/27,1,vanilla,1.59
V8B9V8Y9V8,Main Street,2022/01/27,3,strawberry,4.77
W1V2I1I2E1,Evergreen Market,2022/01/27,4,vanilla,6.36
W2J9E2D9X2,Ice Cream Bazaar,2022/01/27,2,pistachio,3.98
W2P4G2R4B2,Ice Cream Bazaar,2022/01/27,2,caramel,3.98
W4F7Q4N7K4,The Arcade,2022/01/27,2,strawberry,3.18
W7W7H7S7B7,Main Street,2022/01/27,1,vanilla,1.59
Z5P6Z5T6G5,Main Street,2022/01/27,1,vanilla,1.59
Z8Q5P8L5E8,Main Street,2022/01/27,2,pistachio,3.98
A2Z8F2D8I2,The Arcade,2022/01/28,1,caramel,1.99
A6J8G6O8Z6,The Arcade,2022/01/28,2,caramel,3.98
A7Z5T7E5O7,Main Street,2022/01/28,3,vanilla,4.77
A8H8D8D8F8,The Arcade,2022/01/28,3,vanilla,4.77
B1V1J1T1W1,Evergreen Market,2022/01/28,4,vanilla,6.36
C7D1R7P1Y7,The Arcade,2022/01/28,4,pistachio,7.96
D1J2Q1E2C1,The Arcade,2022/01/28,1,chocolate,1.99
D3M8M3E8R3,Main Street,2022/01/28,1,caramel,1.99
D7C2O7D2K7,Ice Cream Bazaar,2022/01/28,1,strawberry,1.59
E1F8C1H8Q1,Evergreen Market,2022/01/28,1,chocolate,1.99
E5Y7J5H7A5,Evergreen Market,2022/01/28,2,vanilla,3.18
F1E1C1E1X1,Ice Cream Bazaar,2022/01/28,1,pistachio,1.99
F2S0G2G0M2,Main Street,2022/01/28,1,vanilla,1.59
F3O0R3K0Q3,Main Street,2022/01/28,3,caramel,5.97
G5Q7A5I7A5,Ice Cream Bazaar,2022/01/28,2,vanilla,3.18
G8G0T8E0J8,Main Street,2022/01/28,3,caramel,5.97
G8I0W8J0B8,Main Street,2022/01/28,4,pistachio,7.96
H0K0K0B0I0,Evergreen Market,2022/01/28,4,chocolate,7.96
H1V7T1S7A1,The Arcade,2022/01/28,2,chocolate,3.98
H2A0Q2K0Z2,Ice Cream Bazaar,2022/01/28,4,pistachio,7.96
I1L5Y1A5Q1,The Arcade,2022/01/28,1,blueberry,1.99
J8J8V8W8W8,Evergreen Market,2022/01/28,1,chocolate,1.99
K3S4P3X4S3,Evergreen Market,2022/01/28,1,caramel,1.99
K3Z7G3G7F3,The Arcade,2022/01/28,3,strawberry,4.77
K8X0R8D0F8,Ice Cream Bazaar,2022/01/28,3,vanilla,4.77
L0C3W0L3A0,The Arcade,2022/01/28,2,strawberry,3.18
L4I2Z4D2A4,Ice Cream Bazaar,2022/01/28,4,chocolate,7.96
N2L6H2K6Z2,The Arcade,2022/01/28,1,chocolate,1.99
N7V3B7H3B7,Evergreen Market,2022/01/28,4,pistachio,7.96
O1M1D1O1Z1,The Arcade,2022/01/28,4,caramel,7.96
O3B6H3V6X3,Main Street,2022/01/28,3,strawberry,4.77
O3W8C3L8M3,Evergreen Market,2022/01/28,4,blueberry,7.96
O4J0Q4H0K4,Ice Cream Bazaar,2022/01/28,4,strawberry,6.36
O9A6N9P6S9,Main Street,2022/01/28,4,strawberry,6.36
R4E4F4L4I4,Evergreen Market,2022/01/28,1,blueberry,1.99
R4E8X4V8U4,Evergreen Market,2022/01/28,3,strawberry,4.77
S8H4R8M4Q8,Evergreen Market,2022/01/28,4,vanilla,6.36
T1D1V1A1R1,Evergreen Market,2022/01/28,3,caramel,5.97
T3X3U3W3S3,Main Street,2022/01/28,1,strawberry,1.59
T5I6X5W6Q5,Ice Cream Bazaar,2022/01/28,4,vanilla,6.36
U2V3Z2Y3X2,Ice Cream Bazaar,2022/01/28,2,vanilla,3.18
W5Z0R5Y0J5,Ice Cream Bazaar,2022/01/28,4,blueberry,7.96
W8E7L8C7V8,Ice Cream Bazaar,2022/01/28,3,caramel,5.97
X1U3V1S3H1,Ice Cream Bazaar,2022/01/28,4,chocolate,7.96
X1Y8I1M8F1,Evergreen Market,2022/01/28,1,blueberry,1.99
X7R1F7P1C7,Evergreen Market,2022/01/28,4,pistachio,7.96
Z0V6R0X6M0,Main Street,2022/01/28,1,pistachio,1.99
Z0W0U0U0Z0,Main Street,2022/01/28,2,chocolate,3.98
Z3M6M3K6I3,Main Street,2022/01/28,4,vanilla,6.36
Z3X0E3M0Q3,Main Street,2022/01/28,2,strawberry,3.18
A6I1T6X1W6,The Arcade,2022/01/29,2,strawberry,3.18
A7C3B7V3O7,Main Street,2022/01/29,1,caramel,1.99
B0S1I0Q1D0,Ice Cream Bazaar,2022/01/29,2,pistachio,3.98
B2X2K2F2G2,The Arcade,2022/01/29,3,chocolate,5.97
B9Q3U9U3S9,The Arcade,2022/01/29,4,strawberry,6.36
C3X7X3U7C3,Main Street,2022/01/29,3,blueberry,5.97
D0J7A0C7I0,Main Street,2022/01/29,2,vanilla,3.18
D0S0F0F0T0,Evergreen Market,2022/01/29,3,chocolate,5.97
D2P4L2N4C2,Evergreen Market,2022/01/29,4,caramel,7.96
D6P7U6H7S6,The Arcade,2022/01/29,3,caramel,5.97
E0Y2Y0F2F0,Main Street,2022/01/29,4,caramel,7.96
E5A0T5V0E5,The Arcade,2022/01/29,3,caramel,5.97
E5D6P5M6M5,The Arcade,2022/01/29,3,blueberry,5.97
E6D9Q6L9N6,Evergreen Market,2022/01/29,2,blueberry,3.98
E8F0B8S0O8,Ice Cream Bazaar,2022/01/29,2,chocolate,3.98
F4I8M4W8I4,The Arcade,2022/01/29,2,blueberry,3.98
F6B8W6I8Y6,The Arcade,2022/01/29,3,pistachio,5.97
G1X7L1C7F1,The Arcade,2022/01/29,1,caramel,1.99
G3G4Z3J4B3,Ice Cream Bazaar,2022/01/29,2,strawberry,3.18
G4U6M4Z6A4,Main Street,2022/01/29,3,chocolate,5.97
G7B2W7K2N7,Main Street,2022/01/29,1,blueberry,1.99
G9D0S9X0R9,Ice Cream Bazaar,2022/01/29,3,vanilla,4.77
H8B0B8V0K8,Ice Cream Bazaar,2022/01/29,1,blueberry,1.99
H9F9L9T9Y9,Main Street,2022/01/29,1,caramel,1.99
H9U4X9D4D9,The Arcade,2022/01/29,4,caramel,7.96
I0T0I0E0J0,The Arcade,2022/01/29,4,vanilla,6.36
I3D6U3E6C3,Ice Cream Bazaar,2022/01/29,4,chocolate,7.96
I3D7F3D7Y3,Ice Cream Bazaar,2022/01/29,2,chocolate,3.98
I5O9U5L9N5,Main Street,2022/01/29,2,pistachio,3.98
I7L2B7B2F7,Ice Cream Bazaar,2022/01/29,5,pistachio,9.95
I7R1Y7E1E7,Main Street,2022/01/29,1,blueberry,1.99
J0X1K0Q1X0,Evergreen Market,2022/01/29,3,strawberry,4.77
J5R5A5G5T5,Evergreen Market,2022/01/29,1,blueberry,1.99
J8K8K8C8K8,Ice Cream Bazaar,2022/01/29,1,caramel,1.99
J8U3J8L3K8,Evergreen Market,2022/01/29,2,vanilla,3.18
J9M8C9V8C9,Main Street,2022/01/29,1,pistachio,1.99
K4N4Z4V4D4,The Arcade,2022/01/29,3,chocolate,5.97
K8O7A8B7Y8,Evergreen Market,2022/01/29,2,strawberry,3.18
L3J9M3C9C3,Evergreen Market,2022/01/29,3,pistachio,5.97
M3L9I3C9H3,Main Street,2022/01/29,3,caramel,5.97
M5G2S5P2X5,The Arcade,2022/01/29,3,chocolate,5.97
M6K4S6Q4M6,Main Street,2022/01/29,1,pistachio,1.99
M9O4M9B4I9,Evergreen Market,2022/01/29,3,strawberry,4.77
N0G4K0U4R0,Main Street,2022/01/29,4,chocolate,7.96
N6W3S6V3N6,The Arcade,2022/01/29,4,vanilla,6.36
N8L6U8M6M8,Main Street,2022/01/29,2,blueberry,3.98
O4M1U4D1O4,Main Street,2022/01/29,3,blueberry,5.97
O5Z3Q5S3S5,Evergreen Market,2022/01/29,6,strawberry,9.54
O6X1N6B1D6,Main Street,2022/01/29,6,caramel,11.94
O7P7R7U7Q7,The Arcade,2022/01/29,2,chocolate,3.98
P6S5N6N5C6,The Arcade,2022/01/29,5,chocolate,9.95
Q0M8B0J8H0,Evergreen Market,2022/01/29,2,caramel,3.98
Q1X9G1B9Q1,Main Street,2022/01/29,4,caramel,7.96
Q7Q3N7R3L7,The Arcade,2022/01/29,2,caramel,3.98
Q9Z5O9L5A9,Evergreen Market,2022/01/29,2,pistachio,3.98
R0O8J0X8V0,The Arcade,2022/01/29,1,pistachio,1.99
R0R3K0P3A0,Main Street,2022/01/29,4,pistachio,7.96
R4D1F4A1F4,Ice Cream Bazaar,2022/01/29,4,chocolate,7.96
R4M1V4Y1J4,Main Street,2022/01/29,3,pistachio,5.97
R5V5I5N5F5,The Arcade,2022/01/29,3,pistachio,5.97
R7F0U7R0P7,Ice Cream Bazaar,2022/01/29,3,chocolate,5.97
T1L8I1Y8E1,Evergreen Market,2022/01/29,1,chocolate,1.99
T6M3B6Z3B6,The Arcade,2022/01/29,5,caramel,9.95
T9X8W9J8Q9,The Arcade,2022/01/29,3,chocolate,5.97
U7A9D7E9Q7,Evergreen Market,2022/01/29,6,caramel,11.94
V6U4E6C4H6,Evergreen Market,2022/01/29,1,strawberry,1.59
W2L3I2W3S2,The Arcade,2022/01/29,1,pistachio,1.99
W9P1Q9K1U9,Main Street,2022/01/29,3,vanilla,4.77
X2J4J2U4Y2,Ice Cream Bazaar,2022/01/29,2,chocolate,3.98
X8I0S8Q0U8,Evergreen Market,2022/01/29,5,strawberry,7.95
Z2U3Z2Z3Y2,Main Street,2022/01/29,4,strawberry,6.36
Z7Z4U7A4C7,The Arcade,2022/01/29,5,caramel,9.95
Z9T9A9W9U9,The Arcade,2022/01/29,3,vanilla,4.77
A1L0C1E0R1,Ice Cream Bazaar,2022/01/30,2,pistachio,3.98
A2S0D2T0U2,Evergreen Market,2022/01/30,2,strawberry,3.18
A3W2A3C2G3,Evergreen Market,2022/01/30,1,blueberry,1.99
A4N0C4F0R4,Ice Cream Bazaar,2022/01/30,1,pistachio,1.99
A4W6X4P6G4,Evergreen Market,2022/01/30,6,chocolate,11.94
A9U5V9Y5E9,Main Street,2022/01/30,5,strawberry,7.95
B0I1R0U1O0,Main Street,2022/01/30,3,chocolate,5.97
B0Q0T0H0U0,Evergreen Market,2022/01/30,4,caramel,7.96
B1H3K1L3C1,The Arcade,2022/01/30,2,vanilla,3.18
B2T3P2H3X2,Evergreen Market,2022/01/30,4,strawberry,6.36
B7A8K7Y8B7,The Arcade,2022/01/30,3,strawberry,4.77
C2O2J2I2K2,Main Street,2022/01/30,6,caramel,11.94
C3S1Z3S1H3,Ice Cream Bazaar,2022/01/30,1,strawberry,1.59
C3S7Y3N7V3,Ice Cream Bazaar,2022/01/30,6,chocolate,11.94
C6P4O6D4S6,Evergreen Market,2022/01/30,2,vanilla,3.18
C9F4Q9O4Z9,The Arcade,2022/01/30,4,strawberry,6.36
D3S7R3T7P3,The Arcade,2022/01/30,1,blueberry,1.99
D7B0F7Z0F7,The Arcade,2022/01/30,1,strawberry,1.59
E3T6M3U6S3,Main Street,2022/01/30,3,chocolate,5.97
F2E0X2R0J2,Evergreen Market,2022/01/30,3,strawberry,4.77
F3Q1V3F1H3,Main Street,2022/01/30,2,blueberry,3.98
F4I4P4U4C4,Evergreen Market,2022/01/30,2,pistachio,3.98
F6U2M6V2Y6,Evergreen Market,2022/01/30,3,strawberry,4.77
G0P4V0E4D0,Ice Cream Bazaar,2022/01/30,3,vanilla,4.77
G3B5K3S5B3,Main Street,2022/01/30,3,vanilla,4.77
G7D7R7T7Y7,Ice Cream Bazaar,2022/01/30,3,pistachio,5.97
G7O9G7Q9L7,Main Street,2022/01/30,4,vanilla,6.36
G8G6K8N6T8,Evergreen Market,2022/01/30,1,pistachio,1.99
G8L3X8Y3H8,The Arcade,2022/01/30,4,chocolate,7.96
H0C7L0W7I0,The Arcade,2022/01/30,1,blueberry,1.99
H3I6E3W6D3,Main Street,2022/01/30,3,caramel,5.97
H5U8P5J8N5,The Arcade,2022/01/30,2,pistachio,3.98
I0T1X0I1E0,Ice Cream Bazaar,2022/01/30,2,pistachio,3.98
I1E3R1C3B1,Evergreen Market,2022/01/30,5,strawberry,7.95
I3D3I3O3W3,Main Street,2022/01/30,2,blueberry,3.98
I5E7W5Y7S5,Ice Cream Bazaar,2022/01/30,1,chocolate,1.99
I6S3N6J3F6,The Arcade,2022/01/30,6,blueberry,11.94
I8Y7A8O7K8,Main Street,2022/01/30,4,caramel,7.96
I9M9S9M9J9,Evergreen Market,2022/01/30,2,blueberry,3.98
I9P3M9K3Y9,Main Street,2022/01/30,4,chocolate,7.96
J2P5F2B5A2,Evergreen Market,2022/01/30,4,strawberry,6.36
J9S1E9R1N9,The Arcade,2022/01/30,1,strawberry,1.59
K2O5D2T5V2,Evergreen Market,2022/01/30,3,vanilla,4.77
K4J6R4Y6M4,Ice Cream Bazaar,2022/01/30,3,vanilla,4.77
K8C7P8W7P8,The Arcade,2022/01/30,1,pistachio,1.99
L2C3T2O3Q2,The Arcade,2022/01/30,4,caramel,7.96
L3M8X3C8Z3,The Arcade,2022/01/30,1,caramel,1.99
L9L0Y9K0F9,The Arcade,2022/01/30,1,vanilla,1.59
L9U3Y9R3X9,The Arcade,2022/01/30,2,vanilla,3.18
M6S9C6H9F6,The Arcade,2022/01/30,4,blueberry,7.96
N2U5Z2A5M2,Main Street,2022/01/30,2,chocolate,3.98
P7F8V7Q8U7,Ice Cream Bazaar,2022/01/30,1,chocolate,1.99
Q2K6G2W6G2,Evergreen Market,2022/01/30,1,blueberry,1.99
Q3G6H3V6R3,Ice Cream Bazaar,2022/01/30,5,pistachio,9.95
Q5N8T5P8R5,Evergreen Market,2022/01/30,4,caramel,7.96
